structure_id,native_refold_tm_percent,reference_mode,backend,backend_label
8xk2_H_D,93.35930710973874,crystal,opendde,OpenDDE
8xld_H_A,98.5445386470168,crystal,opendde,OpenDDE
8xvj_H_A,91.9958332509889,crystal,opendde,OpenDDE
8xvk_H_A,62.09406046104925,crystal,opendde,OpenDDE
8xvl_H_A,72.35209080696643,crystal,opendde,OpenDDE
8ybl_H_A,98.40136753515571,crystal,opendde,OpenDDE
8ybm_H_A,98.90418649387384,crystal,opendde,OpenDDE
8ybm_H_B,98.28798891433654,crystal,opendde,OpenDDE
8ybn_H_A,95.2684757933646,crystal,opendde,OpenDDE
8ybo_H_A,98.77938459671886,crystal,opendde,OpenDDE
8ybo_H_B,98.73362338401564,crystal,opendde,OpenDDE
8ybp_H_A,96.30382000008946,crystal,opendde,OpenDDE
8yns_H_A,89.15031513129777,crystal,opendde,OpenDDE
8ynt_H_A,58.579814406064976,crystal,opendde,OpenDDE
8ysf_H_A,95.61896943673392,crystal,opendde,OpenDDE
8ysf_H_B,96.51242844069336,crystal,opendde,OpenDDE
8ysh_H_A,98.55334071828004,crystal,opendde,OpenDDE
8yw6_H_A,71.56836621251765,crystal,opendde,OpenDDE
8yw8_H_A,66.61439524320046,crystal,opendde,OpenDDE
8z8l_H_A,93.17686807529448,crystal,opendde,OpenDDE
8zbb_H_A,83.65353667753483,crystal,opendde,OpenDDE
8zer_H_A,98.0891697976794,crystal,opendde,OpenDDE
8zer_H_B,98.86923986059824,crystal,opendde,OpenDDE
8zer_H_C,98.89827919297193,crystal,opendde,OpenDDE
8zer_H_D,98.7715205699822,crystal,opendde,OpenDDE
8zer_H_E,98.53303282317415,crystal,opendde,OpenDDE
8zes_H_A,98.61469817234874,crystal,opendde,OpenDDE
8zes_H_B,98.71187547178792,crystal,opendde,OpenDDE
8zes_H_C,98.19805250947522,crystal,opendde,OpenDDE
8zes_H_D,98.55135318649378,crystal,opendde,OpenDDE
8zes_H_E,98.4206659023248,crystal,opendde,OpenDDE
8zrd_H_A,98.561560152206,crystal,opendde,OpenDDE
8zrd_H_B,94.40275542682237,crystal,opendde,OpenDDE
9b2c_H_A,60.86214333864319,crystal,opendde,OpenDDE
9bei_H_A,64.28113792198793,crystal,opendde,OpenDDE
9cmi_H_A,66.16138502942862,crystal,opendde,OpenDDE
9co7_H_A,92.92648332587603,crystal,opendde,OpenDDE
9co9_H_A,93.73494307309828,crystal,opendde,OpenDDE
9d3e_H_A,68.6738170480372,crystal,opendde,OpenDDE
9d3g_H_A,69.65278257300041,crystal,opendde,OpenDDE
9dpe_H_A,98.29697491761608,crystal,opendde,OpenDDE
9ee5_H_A,70.36047197844472,crystal,opendde,OpenDDE
9ehs_H_A,69.60427251939382,crystal,opendde,OpenDDE
9ei5_H_A,91.1545808103178,crystal,opendde,OpenDDE
9ekh_H_A,71.11387426015153,crystal,opendde,OpenDDE
9ert_H_A,94.72518886931238,crystal,opendde,OpenDDE
9eru_H_A,95.61260300975778,crystal,opendde,OpenDDE
9eru_H_B,96.05647156928032,crystal,opendde,OpenDDE
9eru_H_C,96.16563497636427,crystal,opendde,OpenDDE
9eru_H_D,96.982411964213,crystal,opendde,OpenDDE
9erw_H_A,95.59614818180928,crystal,opendde,OpenDDE
9etl_H_A,97.36991922551198,crystal,opendde,OpenDDE
9etl_H_B,97.00502600794206,crystal,opendde,OpenDDE
9ezi_H_A,98.02546142688728,crystal,opendde,OpenDDE
9ezu_H_A,96.9153667964423,crystal,opendde,OpenDDE
9ezw_H_A,98.142769021185,crystal,opendde,OpenDDE
9fww_H_A,97.6849050188848,crystal,opendde,OpenDDE
9fzc_H_A,96.62437586255626,crystal,opendde,OpenDDE
9fzc_H_B,96.47354909012424,crystal,opendde,OpenDDE
9fzd_H_A,97.66755604489364,crystal,opendde,OpenDDE
9g4g_H_A,83.41841089652713,crystal,opendde,OpenDDE
9g5l_H_A,97.36180639086945,crystal,opendde,OpenDDE
9g5z_H_A,97.41575332151544,crystal,opendde,OpenDDE
9gcn_H_A,92.5430776178516,crystal,opendde,OpenDDE
9gcn_H_B,92.92594208486196,crystal,opendde,OpenDDE
9gcn_H_C,92.85165418669366,crystal,opendde,OpenDDE
9gcn_H_D,92.05823311960069,crystal,opendde,OpenDDE
9glz_H_A,94.94862918385336,crystal,opendde,OpenDDE
9glz_H_B,95.62626795754944,crystal,opendde,OpenDDE
9h1f_H_A,95.09526353684488,crystal,opendde,OpenDDE
9hap_H_A,98.6340154079205,crystal,opendde,OpenDDE
9hb3_H_A,98.51905221772178,crystal,opendde,OpenDDE
9hll_H_A,98.63167241560112,crystal,opendde,OpenDDE
9hml_H_A,88.07345571781602,crystal,opendde,OpenDDE
9ho4_H_A,99.13669079837778,crystal,opendde,OpenDDE
9ho5_H_A,98.17797676921724,crystal,opendde,OpenDDE
9ho6_H_A,98.42252734283568,crystal,opendde,OpenDDE
9ho6_H_B,98.4163721422984,crystal,opendde,OpenDDE
9imx_H_A,95.21891871231996,crystal,opendde,OpenDDE
9imx_H_B,96.7501864342428,crystal,opendde,OpenDDE
9imx_H_C,94.92390594131837,crystal,opendde,OpenDDE
9imx_H_D,96.45686162887722,crystal,opendde,OpenDDE
9isf_H_A,83.04655993356825,crystal,opendde,OpenDDE
9iya_H_A,73.19180681872486,crystal,opendde,OpenDDE
9j7y_H_A,95.70202507880644,crystal,opendde,OpenDDE
9j9z_H_A,88.13325080622813,crystal,opendde,OpenDDE
9jfu_H_A,70.37909143192992,crystal,opendde,OpenDDE
9jg0_H_A,98.3419415623483,crystal,opendde,OpenDDE
9jo9_H_A,98.74446111813204,crystal,opendde,OpenDDE
9jo9_H_B,98.63366070676678,crystal,opendde,OpenDDE
9jo9_H_C,98.5491061661733,crystal,opendde,OpenDDE
9jo9_H_D,98.5655483883086,crystal,opendde,OpenDDE
9jo9_H_E,98.84636917582776,crystal,opendde,OpenDDE
9jo9_H_F,98.89570000531612,crystal,opendde,OpenDDE
9jo9_H_G,98.79817910683713,crystal,opendde,OpenDDE
9jo9_I_A,98.58996333147807,crystal,opendde,OpenDDE
9jo9_I_B,98.79642711172892,crystal,opendde,OpenDDE
9jo9_I_C,98.87611548422105,crystal,opendde,OpenDDE
9jqt_H_A,97.90348980530985,crystal,opendde,OpenDDE
9jro_H_A,96.776299904045,crystal,opendde,OpenDDE
9jrt_H_A,93.16583497695032,crystal,opendde,OpenDDE
9k94_H_A,98.35421383120324,crystal,opendde,OpenDDE
9k94_H_B,98.33472077676072,crystal,opendde,OpenDDE
9k94_H_C,98.30658828073956,crystal,opendde,OpenDDE
9k94_H_D,98.2069807206492,crystal,opendde,OpenDDE
9k94_H_E,98.19084135165252,crystal,opendde,OpenDDE
9knw_H_A,51.4279220152996,crystal,opendde,OpenDDE
9knx_H_A,74.67938379733555,crystal,opendde,OpenDDE
9kny_H_A,49.89366666943384,crystal,opendde,OpenDDE
9l9o_H_A,70.12691341054504,crystal,opendde,OpenDDE
9lh2_H_A,97.84436026596258,crystal,opendde,OpenDDE
9lh2_H_B,98.55742566954056,crystal,opendde,OpenDDE
9lmo_H_A,97.5392030578728,crystal,opendde,OpenDDE
9lvb_H_A,68.6136209149963,crystal,opendde,OpenDDE
9m5d_H_A,96.48838463307968,crystal,opendde,OpenDDE
9min_H_A,96.72335824072498,crystal,opendde,OpenDDE
9my8_H_A,96.2117902517126,crystal,opendde,OpenDDE
9nn9_H_A,93.44920867235822,crystal,opendde,OpenDDE
9nn9_H_B,95.1497874894874,crystal,opendde,OpenDDE
9npt_H_A,91.44240844755151,crystal,opendde,OpenDDE
9npt_H_B,91.99718494421111,crystal,opendde,OpenDDE
9npt_H_C,91.61908650785776,crystal,opendde,OpenDDE
9o5s_H_A,98.49633098671384,crystal,opendde,OpenDDE
9o5s_H_B,98.32713091206668,crystal,opendde,OpenDDE
9obn_H_A,92.71013438209371,crystal,opendde,OpenDDE
9obn_H_B,94.26616122957384,crystal,opendde,OpenDDE
9opr_H_A,97.2415299721976,crystal,opendde,OpenDDE
9pee_H_A,67.89174703084578,crystal,opendde,OpenDDE
9pkv_H_A,94.7174815534778,crystal,opendde,OpenDDE
9pxu_H_A,95.75531158309852,crystal,opendde,OpenDDE
9qqs_H_A,50.97087653259107,crystal,opendde,OpenDDE
9qt3_H_A,96.97697209253494,crystal,opendde,OpenDDE
9qt3_H_B,97.23428566150083,crystal,opendde,OpenDDE
9qt3_H_C,97.86076069494769,crystal,opendde,OpenDDE
9qt3_H_D,98.8992394399052,crystal,opendde,OpenDDE
9qty_H_A,47.93728332635291,crystal,opendde,OpenDDE
9rma_H_A,95.95809716832174,crystal,opendde,OpenDDE
9rn6_H_A,94.04657703774444,crystal,opendde,OpenDDE
9rn6_H_B,94.21970520844934,crystal,opendde,OpenDDE
9rsj_H_A,94.61256460549257,crystal,opendde,OpenDDE
9shd_H_A,97.76929988182084,crystal,opendde,OpenDDE
9t9m_H_A,74.390417924438,crystal,opendde,OpenDDE
9ulm_H_A,79.23427818966209,crystal,opendde,OpenDDE
9ulm_H_B,84.91246157784173,crystal,opendde,OpenDDE
9uln_H_A,84.95064149287636,crystal,opendde,OpenDDE
9uoc_H_A,97.66485001483282,crystal,opendde,OpenDDE
9uoc_H_B,97.15631412640124,crystal,opendde,OpenDDE
9uoc_H_C,97.2244759578756,crystal,opendde,OpenDDE
9uoc_H_D,95.57797718271728,crystal,opendde,OpenDDE
9uoi_H_A,98.92024550400726,crystal,opendde,OpenDDE
9uuf_H_A,93.55924757717564,crystal,opendde,OpenDDE
9uuf_H_B,88.57368995070875,crystal,opendde,OpenDDE
9v0o_H_A,98.42141424250153,crystal,opendde,OpenDDE
9v0o_H_B,98.62102330316648,crystal,opendde,OpenDDE
9v0o_H_C,98.75898504550884,crystal,opendde,OpenDDE
9v0o_H_D,98.70624553715152,crystal,opendde,OpenDDE
9wpi_H_A,98.28481345972294,crystal,opendde,OpenDDE
9xzx_H_A,91.45403517660527,crystal,opendde,OpenDDE
9xzx_H_B,91.43087725961846,crystal,opendde,OpenDDE
9yc3_H_A,83.72270644911089,crystal,opendde,OpenDDE
9yfu_H_A,71.7986423621834,crystal,opendde,OpenDDE
9ytd_H_A,98.03275092249808,crystal,opendde,OpenDDE
9ytf_H_A,99.0611771032611,crystal,opendde,OpenDDE
9yxd_H_A,95.92644128917452,crystal,opendde,OpenDDE
9z3j_H_A,98.68154907595638,crystal,opendde,OpenDDE
9zg5_H_A,96.92692634091156,crystal,opendde,OpenDDE
9zg5_H_B,96.74617028133392,crystal,opendde,OpenDDE
9zg5_H_C,96.67772995047602,crystal,opendde,OpenDDE
9zg5_H_D,96.66566322533,crystal,opendde,OpenDDE
